[1] data=5.738382, mean=5.738382, var=0.000000
[1531] data=2.404576, mean=3.016881, var=4.398858
[1532] data=2.194492, mean=3.016344, var=4.399662
[1533] data=-0.273218, mean=3.014198, var=4.416770
[1534] data=2.420491, mean=3.013811, var=4.416450
[1535] data=-1.390918, mean=3.010942, var=4.443470
[1536] data=1.610300, mean=3.010030, var=4.447337
[1537] data=5.571924, mean=3.011697, var=4.438687
[1538] data=3.070570, mean=3.011735, var=4.435573
[1539] data=1.383151, mean=3.010677, var=4.440778
[1540] data=1.435203, mean=3.009654, var=4.445656
[1541] data=0.902178, mean=3.008286, var=4.453871
[1542] data=5.864738, mean=3.010138, var=4.445136
[1543] data=3.988163, mean=3.010772, var=4.439063
[1544] data=3.919750, mean=3.011361, var=4.433182
[1545] data=1.255609, mean=3.010225, var=4.439141
[1546] data=3.472143, mean=3.010523, var=4.434611
[1547] data=7.995809, mean=3.013746, var=4.428411
[1548] data=0.421168, mean=3.012071, var=4.439968
[1549] data=2.750558, mean=3.011902, var=4.438162
[1550] data=3.055630, mean=3.011931, var=4.435130
[1551] data=2.776759, mean=3.011779, var=4.433218
[1552] data=3.171277, mean=3.011882, var=4.429760
[1553] data=3.432823, mean=3.012153, var=4.425391
[1554] data=4.926256, mean=3.013384, var=4.417487
[1555] data=3.473814, mean=3.013681, var=4.413000
[1556] data=5.785669, mean=3.015462, var=4.404372
[1557] data=2.840898, mean=3.015350, var=4.402238
[1558] data=5.992742, mean=3.017261, var=4.393585
[1559] data=2.182705, mean=3.016726, var=4.394439
[1560] data=5.114303, mean=3.018070, var=4.386337
[1561] data=4.561438, mean=3.019059, var=4.379091
[1562] data=4.412708, mean=3.019951, var=4.372148
[1563] data=3.670553, mean=3.020367, var=4.367111
[1564] data=-1.003066, mean=3.017795, var=4.390176
[1565] data=6.314811, mean=3.019902, var=4.381608
[1566] data=-0.772524, mean=3.017480, var=4.402591
[1567] data=3.777906, mean=3.017965, var=4.397225
[1568] data=3.446513, mean=3.018238, var=4.392890
[1569] data=2.472793, mean=3.017891, var=4.392376
[1570] data=4.192050, mean=3.018639, var=4.385947
[1571] data=-1.277979, mean=3.015904, var=4.411382
[1572] data=1.306880, mean=3.014817, var=4.416980
[1573] data=1.258998, mean=3.013700, var=4.422852
[1574] data=2.798039, mean=3.013563, var=4.420896
[1575] data=6.000275, mean=3.015460, var=4.412331
[1576] data=0.940915, mean=3.014143, var=4.420187
[1577] data=3.269924, mean=3.014305, var=4.416449
[1578] data=0.452356, mean=3.012682, var=4.427580
[1579] data=5.530699, mean=3.014277, var=4.419190
[1580] data=2.557541, mean=3.013988, var=4.418265
[1581] data=1.978879, mean=3.013333, var=4.420089
[1582] data=3.587309, mean=3.013696, var=4.415319
[1583] data=7.044877, mean=3.016242, var=4.407453
[1584] data=2.753925, mean=3.016077, var=4.405712
[1585] data=3.774938, mean=3.016555, var=4.400410
[1586] data=4.595606, mean=3.017551, var=4.393207
[1587] data=3.276861, mean=3.017714, var=4.389496
[1588] data=0.898085, mean=3.016380, var=4.397603
[1589] data=8.221667, mean=3.019655, var=4.392129
[1590] data=2.724838, mean=3.019470, var=4.390539
[1591] data=0.176436, mean=3.017683, var=4.403631
[1592] data=4.723151, mean=3.018754, var=4.396233
[1593] data=4.578795, mean=3.019734, var=4.389094
[1594] data=2.356845, mean=3.019318, var=4.389124
[1595] data=5.651609, mean=3.020968, var=4.380757
[1596] data=0.825163, mean=3.019592, var=4.389332
[1597] data=3.467909, mean=3.019873, var=4.385016
[1598] data=4.128662, mean=3.020567, var=4.378855
[1599] data=3.815243, mean=3.021064, var=4.373512
[1600] data=1.278087, mean=3.019975, var=4.379249
[1601] data=2.253491, mean=3.019496, var=4.379768
[1602] data=5.360415, mean=3.020957, var=4.371637
[1603] data=3.132251, mean=3.021026, var=4.368499
[1604] data=3.626317, mean=3.021404, var=4.363726
[1605] data=0.099323, mean=3.019583, var=4.377309
[1606] data=3.731611, mean=3.020027, var=4.372224
[1607] data=2.278516, mean=3.019565, var=4.372629
[1608] data=2.216077, mean=3.019065, var=4.373324
[1609] data=1.921489, mean=3.018383, var=4.375468
[1610] data=0.434259, mean=3.016778, var=4.386570
[1611] data=3.068408, mean=3.016810, var=4.383655
[1612] data=5.404082, mean=3.018291, var=4.375543
[1613] data=1.008427, mean=3.017045, var=4.382844
[1614] data=2.596316, mean=3.016785, var=4.381809
[1615] data=-0.594450, mean=3.014548, var=4.400635
[1616] data=-0.552656, mean=3.012341, var=4.419069
[1617] data=1.384193, mean=3.011334, var=4.424032
[1618] data=4.751852, mean=3.012410, var=4.416697
[1619] data=0.216192, mean=3.010683, var=4.429186
[1620] data=2.571506, mean=3.010412, var=4.428201
[1621] data=0.934849, mean=3.009131, var=4.435823
[1622] data=0.168180, mean=3.007380, var=4.448586
[1623] data=2.377204, mean=3.006991, var=4.448422
[1624] data=4.381153, mean=3.007838, var=4.441762
[1625] data=2.455770, mean=3.007498, var=4.441257
[1626] data=2.538641, mean=3.007210, var=4.440393
[1627] data=4.044779, mean=3.007847, var=4.434494
[1628] data=1.516545, mean=3.006931, var=4.438638
[1629] data=3.603748, mean=3.007298, var=4.433931
[1630] data=8.756209, mean=3.010824, var=4.430275
[1631] data=2.292457, mean=3.010384, var=4.430523
[1632] data=4.797452, mean=3.011479, var=4.423178
[1633] data=6.067810, mean=3.013351, var=4.414924
[1634] data=4.739950, mean=3.014407, var=4.407684
[1635] data=1.027798, mean=3.013192, var=4.414716
[1636] data=1.902340, mean=3.012513, var=4.416857
[1637] data=3.124388, mean=3.012582, var=4.413756
[1638] data=2.590529, mean=3.012324, var=4.412720
[1639] data=1.713542, mean=3.011532, var=4.415824
[1640] data=4.306823, mean=3.012321, var=4.409402
[1641] data=0.940753, mean=3.011059, var=4.416923
[1642] data=0.969635, mean=3.009816, var=4.424246
[1643] data=6.968804, mean=3.012225, var=4.416594
[1644] data=1.233141, mean=3.011143, var=4.422342
[1645] data=0.967105, mean=3.009901, var=4.429664
[1646] data=3.061817, mean=3.009932, var=4.426785
[1647] data=6.148503, mean=3.011838, var=4.418613
[1648] data=1.436882, mean=3.010882, var=4.423185
[1649] data=0.192477, mean=3.009173, var=4.435594
[1650] data=6.857318, mean=3.011505, var=4.427850
[1651] data=3.890502, mean=3.012038, var=4.422433
[1652] data=5.972539, mean=3.013830, var=4.414272
[1653] data=7.112685, mean=3.016309, var=4.406825
[1654] data=2.552613, mean=3.016029, var=4.405980
[1655] data=3.495966, mean=3.016319, var=4.401709
[1656] data=2.648388, mean=3.016097, var=4.400472
[1657] data=3.208900, mean=3.016213, var=4.397137
[1658] data=0.295636, mean=3.014572, var=4.408831
[1659] data=-0.700193, mean=3.012333, var=4.427965
[1660] data=1.686833, mean=3.011535, var=4.431159
[1661] data=2.722031, mean=3.011360, var=4.429591
[1662] data=2.901124, mean=3.011294, var=4.427332
[1663] data=-1.006870, mean=3.008878, var=4.448901
[1664] data=4.399695, mean=3.009714, var=4.442365
[1665] data=5.605491, mean=3.011273, var=4.434365
[1666] data=2.280959, mean=3.010834, var=4.434660
[1667] data=1.201481, mean=3.009749, var=4.440490
[1668] data=0.273955, mean=3.008109, var=4.452170
[1669] data=3.454150, mean=3.008376, var=4.448016
[1670] data=4.513487, mean=3.009277, var=4.441291
[1671] data=-0.578143, mean=3.007130, var=4.459231
[1672] data=1.878798, mean=3.006455, var=4.461379
[1673] data=2.844056, mean=3.006358, var=4.459311
[1674] data=1.979502, mean=3.005745, var=4.460960
[1675] data=3.343956, mean=3.005947, var=4.457152
[1676] data=8.220483, mean=3.009058, var=4.452015
[1677] data=3.419560, mean=3.009303, var=4.447989
[1678] data=3.425738, mean=3.009551, var=4.443950
[1679] data=1.439528, mean=3.008616, var=4.448391
[1680] data=2.495820, mean=3.008311, var=4.447734
[1681] data=4.059059, mean=3.008936, var=4.441988
[1682] data=2.413081, mean=3.008582, var=4.441687
[1683] data=5.987710, mean=3.010352, var=4.433677
[1684] data=3.958894, mean=3.010915, var=4.428190
[1685] data=-0.276335, mean=3.008964, var=4.443702
[1686] data=3.015189, mean=3.008968, var=4.441044
[1687] data=4.849191, mean=3.010059, var=4.433860
[1688] data=1.729780, mean=3.009300, var=4.436764
[1689] data=2.581297, mean=3.009047, var=4.435768
[1690] data=0.047074, mean=3.007294, var=4.448864
[1691] data=2.679054, mean=3.007100, var=4.447463
[1692] data=5.920175, mean=3.008822, var=4.439502
[1693] data=2.558592, mean=3.008556, var=4.438597
[1694] data=4.808609, mean=3.009618, var=4.431501
[1695] data=2.786126, mean=3.009487, var=4.429709
[1696] data=4.060053, mean=3.010106, var=4.424023
[1697] data=-0.490906, mean=3.008043, var=4.441036
[1698] data=7.827880, mean=3.010881, var=4.435029
[1699] data=5.919099, mean=3.012593, var=4.427095
[1700] data=4.026802, mean=3.013190, var=4.421505
[1701] data=7.186312, mean=3.015643, var=4.414364
[1702] data=1.461529, mean=3.014730, var=4.418689
[1703] data=3.640979, mean=3.015098, var=4.414110
[1704] data=7.183724, mean=3.017544, var=4.406970
[1705] data=1.525586, mean=3.016669, var=4.410965
[1706] data=4.461045, mean=3.017516, var=4.404498
[1707] data=3.658152, mean=3.017891, var=4.399896
[1708] data=4.226286, mean=3.018598, var=4.393909
[1709] data=4.064204, mean=3.019210, var=4.388287
[1710] data=1.563132, mean=3.018359, var=4.392095
[1711] data=6.157934, mean=3.020194, var=4.384218
[1712] data=-0.394853, mean=3.018199, var=4.400497
[1713] data=5.072892, mean=3.019398, var=4.393157
[1714] data=0.022825, mean=3.017650, var=4.406372
[1715] data=1.351208, mean=3.016678, var=4.411278
[1716] data=2.859789, mean=3.016587, var=4.409273
[1717] data=4.570433, mean=3.017492, var=4.402656
[1718] data=2.554024, mean=3.017222, var=4.401844
[1719] data=0.118147, mean=3.015536, var=4.414332
[1720] data=2.948629, mean=3.015497, var=4.412003
[1721] data=-1.603367, mean=3.012813, var=4.437988
[1722] data=3.695656, mean=3.013210, var=4.433295
[1723] data=6.308532, mean=3.015122, var=4.425504
[1724] data=-0.938437, mean=3.012829, var=4.445806
[1725] data=2.006549, mean=3.012245, var=4.447326
[1726] data=-1.025744, mean=3.009906, var=4.468264
[1727] data=2.112524, mean=3.009386, var=4.469266
[1728] data=3.744434, mean=3.009812, var=4.464435
[1729] data=-0.444177, mean=3.007814, var=4.480756
[1730] data=2.997260, mean=3.007808, var=4.478203
[1731] data=1.365227, mean=3.006859, var=4.482875
[1732] data=3.094000, mean=3.006909, var=4.479988
[1733] data=3.409075, mean=3.007141, var=4.476103
[1734] data=3.020525, mean=3.007149, var=4.473475
[1735] data=-0.760354, mean=3.004978, var=4.492113
[1736] data=2.619898, mean=3.004756, var=4.490942
[1737] data=4.469387, mean=3.005599, var=4.484529
[1738] data=1.457378, mean=3.004708, var=4.488675
[1739] data=4.999844, mean=3.005856, var=4.481494
[1740] data=0.735691, mean=3.004551, var=4.489711
[1741] data=5.606507, mean=3.006045, var=4.482046
[1742] data=1.131542, mean=3.004969, var=4.487950
[1743] data=4.755975, mean=3.005974, var=4.481101
[1744] data=3.623810, mean=3.006328, var=4.476623
[1745] data=6.096967, mean=3.008099, var=4.468888
[1746] data=4.436971, mean=3.008918, var=4.462579
[1747] data=6.054504, mean=3.010661, var=4.454849
[1748] data=0.402701, mean=3.009169, var=4.465160
[1749] data=3.516078, mean=3.009459, var=4.461012
[1750] data=5.315076, mean=3.010776, var=4.453576
[1751] data=3.981837, mean=3.011331, var=4.448235
[1752] data=2.350593, mean=3.010954, var=4.448213
[1753] data=3.194431, mean=3.011058, var=4.445066
[1754] data=1.634543, mean=3.010274, var=4.448331
[1755] data=4.758932, mean=3.011270, var=4.441545
[1756] data=2.977093, mean=3.011251, var=4.439133
[1757] data=2.646798, mean=3.011043, var=4.437930
[1758] data=1.121385, mean=3.009968, var=4.443900
[1759] data=2.301642, mean=3.009566, var=4.444080
[1760] data=-0.641491, mean=3.007491, var=4.461593
[1761] data=4.936162, mean=3.008586, var=4.454589
[1762] data=4.728474, mean=3.009562, var=4.447871
[1763] data=5.618617, mean=3.011042, var=4.440307
[1764] data=4.976879, mean=3.012157, var=4.433275
[1765] data=8.253158, mean=3.015126, var=4.428440
[1766] data=-2.966776, mean=3.011739, var=4.466574
[1767] data=1.711167, mean=3.011003, var=4.469431
[1768] data=3.488519, mean=3.011273, var=4.465407
[1769] data=3.620653, mean=3.011617, var=4.461021
[1770] data=6.039191, mean=3.013328, var=4.453382
[1771] data=7.363873, mean=3.015784, var=4.446755
[1772] data=0.722049, mean=3.014490, var=4.455009
[1773] data=5.584016, mean=3.015939, var=4.447489
[1774] data=2.858014, mean=3.015850, var=4.445532
[1775] data=2.949586, mean=3.015813, var=4.443255
[1776] data=2.524581, mean=3.015536, var=4.442555
[1777] data=3.754520, mean=3.015952, var=4.437857
[1778] data=1.277180, mean=3.014974, var=4.442952
[1779] data=1.746043, mean=3.014261, var=4.445655
[1780] data=4.788307, mean=3.015258, var=4.438922
[1781] data=1.738628, mean=3.014541, var=4.441661
[1782] data=1.547671, mean=3.013718, var=4.445332
[1783] data=4.282738, mean=3.014429, var=4.439456
[1784] data=3.077174, mean=3.014465, var=4.436758
[1785] data=4.661394, mean=3.015387, var=4.430234
[1786] data=9.491048, mean=3.019013, var=4.429365
[1787] data=2.401083, mean=3.018667, var=4.429185
[1788] data=4.904325, mean=3.019722, var=4.422334
[1789] data=6.320382, mean=3.021567, var=4.414815
[1790] data=2.604921, mean=3.021334, var=4.413850
[1791] data=1.148965, mean=3.020289, var=4.419651
[1792] data=0.416694, mean=3.018836, var=4.429730
[1793] data=8.078187, mean=3.021657, var=4.424502
[1794] data=-0.313929, mean=3.019798, var=4.439455
[1795] data=1.903238, mean=3.019176, var=4.441428
[1796] data=1.827383, mean=3.018512, var=4.443747
[1797] data=4.870685, mean=3.019543, var=4.436966
[1798] data=3.374277, mean=3.019740, var=4.433378
[1799] data=2.503808, mean=3.019454, var=4.432791
[1800] data=3.754268, mean=3.019862, var=4.428166
[1801] data=4.245897, mean=3.020543, var=4.422434
[1802] data=0.290878, mean=3.019028, var=4.433251
[1803] data=4.938682, mean=3.020093, var=4.426412
[1804] data=5.857811, mean=3.021666, var=4.418926
[1805] data=1.256815, mean=3.020688, var=4.424104
[1806] data=5.577022, mean=3.022103, var=4.416727
[1807] data=2.571360, mean=3.021854, var=4.415901
[1808] data=2.654470, mean=3.021651, var=4.414760
[1809] data=1.130148, mean=3.020605, var=4.420607
[1810] data=-0.897351, mean=3.018440, var=4.439699
[1811] data=0.632554, mean=3.017123, var=4.448332
[1812] data=4.214708, mean=3.017784, var=4.442684
[1813] data=-0.122176, mean=3.016052, var=4.456107
[1814] data=2.442560, mean=3.015736, var=4.455736
[1815] data=6.606035, mean=3.017714, var=4.448458
[1816] data=3.037543, mean=3.017725, var=4.445943
[1817] data=3.880005, mean=3.018199, var=4.441043
[1818] data=1.135810, mean=3.017164, var=4.446791
[1819] data=4.955837, mean=3.018230, var=4.439986
[1820] data=5.817256, mean=3.019768, var=4.432573
[1821] data=5.353273, mean=3.021049, var=4.425395
[1822] data=2.526132, mean=3.020778, var=4.424740
[1823] data=1.671665, mean=3.020038, var=4.427776
[1824] data=1.460901, mean=3.019183, var=4.431837
[1825] data=3.425733, mean=3.019406, var=4.428156
[1826] data=1.350995, mean=3.018492, var=4.432765
[1827] data=2.725711, mean=3.018332, var=4.431352
[1828] data=2.223921, mean=3.017897, var=4.431893
[1829] data=1.864873, mean=3.017267, var=4.433997
[1830] data=1.154948, mean=3.016249, var=4.439601
[1831] data=1.731197, mean=3.015547, var=4.442307
[1832] data=2.644912, mean=3.015345, var=4.441176
[1833] data=3.870438, mean=3.015811, var=4.436341
[1834] data=1.709698, mean=3.015099, var=4.439142
[1835] data=5.717409, mean=3.016572, var=4.431828
[1836] data=4.212697, mean=3.017223, var=4.426266
[1837] data=6.450905, mean=3.019092, var=4.419000
[1838] data=4.550137, mean=3.019925, var=4.412846
[1839] data=-0.292282, mean=3.018124, var=4.427272
[1840] data=3.022038, mean=3.018126, var=4.424853
[1841] data=0.873370, mean=3.016961, var=4.431970
[1842] data=2.056678, mean=3.016440, var=4.433206
[1843] data=4.903413, mean=3.017464, var=4.426560
[1844] data=5.123222, mean=3.018606, var=4.419678
[1845] data=4.119095, mean=3.019202, var=4.414341
[1846] data=2.238320, mean=3.018779, var=4.414831
[1847] data=-2.018806, mean=3.016052, var=4.442615
[1848] data=6.010002, mean=3.017672, var=4.435294
[1849] data=0.851719, mean=3.016501, var=4.442492
[1850] data=3.715970, mean=3.016879, var=4.438076
[1851] data=-0.519097, mean=3.014968, var=4.453940
[1852] data=2.096034, mean=3.014472, var=4.454979
[1853] data=0.566308, mean=3.013151, var=4.463763
[1854] data=0.920910, mean=3.012023, var=4.470507
[1855] data=2.790445, mean=3.011903, var=4.468843
[1856] data=1.610219, mean=3.011148, var=4.472037
[1857] data=7.790616, mean=3.013722, var=4.466433
[1858] data=9.386653, mean=3.017152, var=4.465213
[1859] data=1.083481, mean=3.016111, var=4.471090
[1860] data=3.029163, mean=3.016118, var=4.468644
[1861] data=4.102637, mean=3.016702, var=4.463359
[1862] data=-1.094573, mean=3.014494, var=4.483337
[1863] data=4.007546, mean=3.015027, var=4.478249
[1864] data=3.429309, mean=3.015250, var=4.474599
[1865] data=3.340989, mean=3.015424, var=4.471205
[1866] data=1.648561, mean=3.014692, var=4.474222
[1867] data=4.003345, mean=3.015221, var=4.469159
[1868] data=1.688865, mean=3.014511, var=4.471984
[1869] data=6.051511, mean=3.016136, var=4.464735
[1870] data=4.815484, mean=3.017098, var=4.458279
[1871] data=1.560138, mean=3.016320, var=4.461723
[1872] data=5.209456, mean=3.017491, var=4.454847
[1873] data=0.961603, mean=3.016394, var=4.461339
[1874] data=2.793699, mean=3.016275, var=4.459701
[1875] data=3.689436, mean=3.016634, var=4.455401
[1876] data=7.680826, mean=3.019120, var=4.449626
[1877] data=3.345624, mean=3.019294, var=4.446263
[1878] data=3.007616, mean=3.019288, var=4.443933
[1879] data=3.081957, mean=3.019321, var=4.441368
[1880] data=1.782861, mean=3.018663, var=4.443786
[1881] data=4.340135, mean=3.019366, var=4.438114
[1882] data=1.726240, mean=3.018679, var=4.440788
[1883] data=2.247498, mean=3.018269, var=4.441215
[1884] data=3.951694, mean=3.018765, var=4.436332
[1885] data=4.368169, mean=3.019481, var=4.430626
[1886] data=-2.582717, mean=3.016510, var=4.462819
[1887] data=5.001114, mean=3.017562, var=4.456201
[1888] data=1.631120, mean=3.016828, var=4.459285
[1889] data=2.513462, mean=3.016561, var=4.458664
[1890] data=4.907159, mean=3.017561, var=4.452166
[1891] data=1.694541, mean=3.016862, var=4.454954
[1892] data=4.324340, mean=3.017553, var=4.449337
[1893] data=5.542641, mean=3.018887, var=4.442309
